station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
38472403,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204070411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
74058403,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
73306005,,,,,,,0,,0,0,,0,0,0,0,,,,0,0,0,,19,153,179,151,,211,,145,,,,
09023400,42,81,1,,,0,3,,1,3,8,,0,20,1,,10,4,3,33,0,0,0,20,0,,,35,14,9,0,,25,1
38442401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73230002,0,0,0,0,,0,0,,0,0,,0,,0,0,,,,0,0,0,,0,35,76,,0,0,0,62,167,,,
73232004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,0
73132403,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
31221401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05026400,3,0,0,,,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0
05139006,0,0,,,,10,0,,0,0,,,,12,11,,,,109,46,15,,0,0,0,,0,0,,0,,,0,
73157401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73304008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
203000408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,2,0,89,
04073400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,11,12,19,50,14
73132400,,,,,,,,0,14,34,0,0,8,24,14,30,6,2,10,6,25,0,32,4,8,2,21,47,24,8,37,2,25,22
05079402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
73004401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38253407,,,,,,,,,,,,,,,,,,303,,116,208,159,267,,,0,2,268,0,,0,,,0
66082001,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
66004400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74037002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73040005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203025064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06056400,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,2,0,0,0,,26,20,,0,2,0,2
05101400,,,,,,,,,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0
05027401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38375400,2,0,0,0,,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
