station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
38472403,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204070411,,,,,,,,,,,,,,,,,,,,,,,,,,,179,1,0,0,0,0,0,0
74058403,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,
73306005,,,,,,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,112,,,,,,195,,,,,
09023400,36,40,1,,,66,34,32,6,1,33,,2,29,52,12,45,27,28,40,23,0,14,29,0,0,0,26,31,2,0,0,24,0
38442401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73230002,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,,,0,0,0,0,,,,
73232004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
73132403,,,,,,,,,,,,,,36,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
31221401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05026400,38,0,0,,,17,34,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0
05139006,0,0,0,,,0,0,,0,0,,,,2,0,,,,,0,96,,5,0,0,,0,0,0,0,,,26,
73157401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73304008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0
203000408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04073400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,25,4,1,11,25
73132400,,,,,,,,75,40,13,7,31,54,43,42,37,27,18,2,30,20,0,7,7,2,19,8,20,7,6,2,0,30,20
05079402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
73004401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38253407,,,,,,,,,,,,,,,,,277,0,257,142,207,158,,218,256,259,8,0,262,232,272,,,236
66082001,0,,,,,0,0,,0,,,,,1,,,0,,,0,,,,,,,,,,,,,,
66004400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74037002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73040005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203000451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203025064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06056400,,,,,,,,,,,251,0,0,0,0,0,,0,0,0,2,,0,9,5,13,5,0,3,1,0,2,23,0
05101400,,,,,,,,,,0,0,0,0,0,0,2,,0,0,1,0,,0,0,0,5,0,0,1,,0,,0,0
05027401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38375400,9,7,0,23,,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65329400,,,,,,,,,,,58,4,3,9,32,0,49,12,8,8,10,0,16,46,0,0,2,26,38,0,0,3,2,0
73040400,8,24,25,23,0,27,18,0,0,0,0,2,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05120401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73144405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09285400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
05119401,,,,,,,,,,63,32,23,46,31,43,47,2,30,57,27,21,20,32,26,21,47,9,,,,,,,
05007001,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05027002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
203000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74236401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74014400,0,26,0,1,0,31,35,13,2,0,0,6,35,35,31,46,7,28,48,26,17,0,26,24,14,0,6,13,31,34,20,0,21,8
04136001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20341001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74056406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06119001,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66204400,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,7,0,0,0,0,0,2,0
73023401,,,,,,,,,,,,39,44,47,33,49,0,44,63,32,19,20,41,51,30,37,25,44,46,48,0,43,56,
38253404,0,0,0,23,,19,0,5,21,1,1,15,0,0,26,0,0,0,3,20,27,0,19,24,16,46,,,,,,,,
05098402,,,,,,,,,,,,,,,,,,36,58,13,12,10,6,13,11,18,5,17,20,0,1,0,15,24
06094401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38006400,0,0,1,25,5,29,28,17,40,,,,,,,,82,41,1,20,17,19,173,17,35,63,15,48,44,27,6,0,39,24
73123400,,,,,,28,10,17,37,7,0,3,0,39,34,0,32,0,0,5,26,,20,41,,,,,,,,,,
38052400,,,,,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
38472400,26,,,12,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
38548001,0,0,0,,,0,0,,,0,,,,0,0,,,,0,0,0,,,,,,,,,,,,204,
65017403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38567404,,,,,,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,
05161402,,,,,,,,,,,,,,,,,,30,39,22,26,33,26,51,63,56,51,44,50,47,76,,,
73257405,,,,,,,,,,,,,,,,,,,34,0,1,0,21,20,29,38,0,36,27,30,11,28,0,
203025046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26168001,0,0,,,,,,,,,44,,,0,,,,,,,,,,,,,,101,,,,,,
64320400,2,41,1,29,82,33,51,38,1,6,0,33,44,0,43,69,0,,,,,,,,,,,,,,,,,
04205001,31,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,
74085404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05093403,,,,,,,,,,,,,,,,,,,,51,29,23,45,32,35,51,24,55,49,55,0,58,34,
73206400,36,28,0,28,3,32,39,38,27,0,0,34,21,37,31,0,31,23,1,21,21,16,40,30,24,31,13,26,38,0,31,0,29,16
05119402,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,22,7,9,40,16,26
05177401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73015400,0,27,0,23,0,27,30,32,24,0,2,23,1,19,15,16,19,4,0,19,12,0,26,17,9,15,0,11,29,0,2,0,17,2
74238401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06056005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0
65192006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0
26290400,,,,,,,,,,,,,,,,,7,0,4,0,10,,9,16,2,26,5,28,2,0,0,,,
66124401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04115001,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
99130408,3,0,2,2,3,24,11,10,0,5,24,6,1,2,40,7,21,9,2,2,2,0,0,10,7,8,2,2,23,2,2,6,0,0
65032004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0
38128001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,163,,,,
38395404,,,,,,,,,,,,,,,63,,62,4,,99,66,3,,,,,,,,,,,,
203000468,,,,,,,,,,,,,,,,238,0,0,0,0,0,0,30,1,0,0,,0,0,1,0,0,0,
73306003,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74266001,,,,,,,,,,0,,0,,0,0,,,,,0,0,,0,0,0,,0,0,0,0,,,0,
66124402,,,,,,,,,,,,,,,,,,,20,,,,9,29,0,24,,6,18,,,2,0,30
05096404,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,0,0,0,0,0,0
73318400,,95,0,31,0,27,41,40,21,0,0,30,0,33,34,0,0,0,0,23,26,0,30,30,27,36,16,28,45,20,0,0,24,20
05085402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09193401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66124004,0,0,0,0,,0,0,0,0,0,0,0,,,,,36,,,,,,,,,,,,,,,,,
65388406,,,,,,,,,,,,,,,,,,,,,,,,,,,21,13,23,22,20,58,31,68
74063403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73054401,36,45,34,23,0,53,29,55,21,0,25,14,34,49,39,39,38,43,49,30,23,28,30,21,41,27,0,28,15,0,0,10,22,18
73071403,,,,,,,,,53,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65032001,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,
65188003,,,,,,,,,,,,,,,,,,,,,6,,2,2,0,,,,,,,,,
05031001,,,,,,,73,,86,,0,,,83,,5,,,0,,,,,,,,,,,,,,,
73304403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09290400,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,
73176400,0,29,0,23,0,51,36,57,37,0,35,34,40,55,34,33,0,28,18,31,17,14,33,23,13,27,13,18,36,5,0,0,35,19
04019404,,,,,,,,,,,,43,45,2,36,42,2,33,51,26,20,17,14,25,26,29,6,18,0,0,2,27,12,25
05023001,0,,,,,0,,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,
74056401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204042331,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
09135401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
